id,submitdate,lastpage,startlanguage,FYllatus,FYllatus[other],FKurbus,FKurbus[other],FHirm,FHirm[other],FViha,FViha[other],FVastikus,FVastikus[other],FRoom,FRoom[other],R1Kurb,R1Kurb[other],R1Hirm,R1Hirm[other],R2Yllatunud,R2Yllatunud[other],R2Onnelik,R2Onnelik[other],R1Kuri,R1Kuri[other],R1Neutraalne,R1Neutraalne[other],R2Keskendunud,R2Keskendunud[other],R2Keskendunud2,R2Keskendunud2[other],R2Kurb,R2Kurb[other],R2Neutraalne,R2Neutraalne[other],R2Segaduses,R2Segaduses[other],R2Yllatunud2,R2Yllatunud2[other],R3Roomus,R3Roomus[other],R3Kurb,R3Kurb[other],R3Yllatunud,R3Yllatunud[other],R3Segaduses,R3Segaduses[other],K2,K2[other],R4Roomus,R4Roomus[other],R4Kuri,R4Kuri[other],R4Neutraalne,R4Neutraalne[other],YStopping,YStopping[other],Y2Stop,Y2Stop[other],Y4AnnabTeed,Y4AnnabTeed[other],Y6Soidab,Y6Soidab[other],YGoAhead,YGoAhead[other],YAnnabTeedPeatunud,YAnnabTeedPeatunud[other],Y5HakkabSoitma,Y5HakkabSoitma[other],Y3Yletee,Y3Yletee[other],Sugu,Vanus,Igap2evaneSuhtlus,Email,Valimised
205,01-01-80 00:00,3,et,segadustunne,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,üllatunud,,rõõm,,vastikus,,viha,,segadustunne,,keskendunud,,kurbus,,kurbus,,keskendunud,,segadustunne,,segadustunne,,rõõm,,kurbus,,üllatunud,,segadustunne,,segadustunne,,ei oska öelda,,segadustunne,,ei oska öelda,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et projektsioon võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et projektsioon võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,Naine,32,Jah,Jah,käisin valimisjaoskonnas
206,01-01-80 00:00,3,et,üllatunud,,muu,pettumus,hirm,,viha,,vastikus,,rõõm,,kurbus,,neutraalne,,neutraalne,,rõõm,,viha,,segadustunne,,neutraalne,,muu,pettumus,keskendunud,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,segadustunne,,ei oska öelda,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,muu,"Näitab, et sõiduk on objekti tuvastunud, kuid pole veel kindel.","Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Mees,19,Jah,Jah,kasutasin e-valimiste võimalust
209,01-01-80 00:00,3,et,üllatunud,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,kurbus,,üllatunud,,muu,umbusklik,viha,,segadustunne,,keskendunud,,muu,pettunud,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,segadustunne,,neutraalne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Mees,19,Ei,Jah,kasutasin e-valimiste võimalust
210,01-01-80 00:00,3,et,üllatunud,,kurbus,,muu,Ehmunud selline oioi mis nüüd saab olukord,viha,,vastikus,,rõõm,,kurbus,,rõõm,,üllatunud,,rõõm,,viha,,segadustunne,,neutraalne,,neutraalne,,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,segadustunne,,ei oska öelda,,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,muu,Auto paremaks märkamiseks,muu,Auto paremaks märkamiseks,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et projektsioon võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,Naine,20,Jah,Jah,kasutasin e-valimiste võimalust
211,01-01-80 00:00,3,et,hirm,,kurbus,,üllatunud,,segadustunne,,vastikus,,rõõm,,kurbus,,rõõm,,rõõm,,viha,,viha,,üllatunud,,keskendunud,,neutraalne,,kurbus,,kurbus,,kurbus,,üllatunud,,rõõm,,kurbus,,üllatunud,,üllatunud,,segadustunne,,viha,,segadustunne,,segadustunne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,34,Jah,Jah,kasutasin e-valimiste võimalust
213,01-01-80 00:00,3,et,hirm,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,ei oska öelda,,üllatunud,,ei oska öelda,,viha,,segadustunne,,neutraalne,,keskendunud,,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,segadustunne,,segadustunne,,"Tablool kujutatu viitab, et sõiduk ei muuda oma tegutsemist ning jätkab oma sõitu samamoodi.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk peatub.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk alustab kohe liikumist.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,24,Jah,Jah,kasutasin e-valimiste võimalust
214,01-01-80 00:00,3,et,üllatunud,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,üllatunud,,hirm,,vastikus,,viha,,segadustunne,,neutraalne,,keskendunud,,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,hirm,,segadustunne,,kurbus,,ei oska öelda,,segadustunne,,ei oska öelda,,"Tablool kujutatu viitab, et sõiduk peatub.",,muu,Sümbol näitab autojuhile teed ületava takistuse  kaugust,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tablool kujutatu viitab, et sõiduk alustab kohe liikumist.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,19,Jah,Jah,kasutasin e-valimiste võimalust
215,01-01-80 00:00,3,et,üllatunud,,kurbus,,vastikus,,muu,mittemeeldimine,vastikus,,rõõm,,kurbus,,hirm,,üllatunud,,muu,kahtlustav,viha,,segadustunne,,neutraalne,,muu,pettumus,kurbus,,neutraalne,,ei oska öelda,,muu,kivistunud,rõõm,,kurbus,,üllatunud,,kurbus,,kurbus,,rõõm,,muu,ärevil,ei oska öelda,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,21,Jah,Jah,kasutasin e-valimiste võimalust
216,01-01-80 00:00,3,et,üllatunud,,kurbus,,üllatunud,,viha,,vastikus,,rõõm,,kurbus,,rõõm,,ei oska öelda,,muu,kahtlustav,viha,,segadustunne,,neutraalne,,muu,väsimus,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,ei oska öelda,,ei oska öelda,,neutraalne,,muu,ei oma tähendust aga häirib taga olevat sõitjat,muu,auto tagurdab,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,muu,näitab sõidu suunda,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,muu,näitab sõidu suunda,Naine,20,Jah,Jah,käisin valimisjaoskonnas
218,01-01-80 00:00,3,et,üllatunud,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,ei oska öelda,,üllatunud,,keskendunud,,viha,,segadustunne,,neutraalne,,segadustunne,,kurbus,,neutraalne,,segadustunne,,ei oska öelda,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,ei oska öelda,,ei oska öelda,,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tablool kujutatu viitab, et sõiduk ei muuda oma tegutsemist ning jätkab oma sõitu samamoodi.",,"Tablool kujutatu viitab, et sõiduk peatub.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et projektsioon võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,Naine,20,Jah,Jah,käisin valimisjaoskonnas
219,01-01-80 00:00,3,et,vastikus,,muu,valu,üllatunud,,segadustunne,,vastikus,,rõõm,,muu,lõõgustus,üllatunud,,üllatunud,,keskendunud,,viha,,neutraalne,,neutraalne,,muu,väsimus,kurbus,,neutraalne,,segadustunne,,muu,ameerikalik,rõõm,,kurbus,,hirm,,segadustunne,,kurbus,,muu,iiveldustunne,muu,valutunne,neutraalne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tablool kujutatu viitab, et sõiduk alustab kohe liikumist.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Mees,24,Jah,Jah,kasutasin e-valimiste võimalust
220,01-01-80 00:00,3,et,hirm,,kurbus,,muu,ehmunud,viha,,vastikus,,rõõm,,kurbus,,üllatunud,,üllatunud,,vastikus,,viha,,segadustunne,,neutraalne,,kurbus,,kurbus,,üllatunud,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,vastikus,,neutraalne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,26,Jah,Jah,kasutasin e-valimiste võimalust
222,01-01-80 00:00,3,et,üllatunud,,kurbus,,segadustunne,,keskendunud,,vastikus,,rõõm,,neutraalne,,neutraalne,,neutraalne,,neutraalne,,neutraalne,,neutraalne,,neutraalne,,ei oska öelda,,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,segadustunne,,segadustunne,,kurbus,,ei oska öelda,,segadustunne,,neutraalne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et projektsioon võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,Naine,22,Jah,Jah,ma pole kunagi valimas käinud
223,01-01-80 00:00,3,et,muu,Ehmatus,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,segadustunne,,üllatunud,,muu,Kahtlustav,viha,,üllatunud,,neutraalne,,muu,Väsimus,muu,Haige,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,muu,Häiritud,segadustunne,,kurbus,,rõõm,,segadustunne,,üllatunud,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk alustab kohe liikumist.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,30,Jah,Jah,kasutasin e-valimiste võimalust
224,01-01-80 00:00,3,et,üllatunud,,muu,kurnatus,segadustunne,,viha,,vastikus,,rõõm,,muu,väsimus,üllatunud,,rõõm,,keskendunud,,viha,,segadustunne,,neutraalne,,keskendunud,,kurbus,,neutraalne,,üllatunud,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,ei oska öelda,,viha,,segadustunne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,25,Jah,Jah,kasutasin e-valimiste võimalust
225,01-01-80 00:00,3,et,üllatunud,,muu,done,segadustunne,,viha,,vastikus,,rõõm,,kurbus,,hirm,,neutraalne,,keskendunud,,viha,,üllatunud,,segadustunne,,kurbus,,kurbus,,neutraalne,,vastikus,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,hirm,,rõõm,,vastikus,,segadustunne,,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,19,Jah,Jah,käisin valimisjaoskonnas
226,01-01-80 00:00,3,et,üllatunud,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,hirm,,üllatunud,,rõõm,,viha,,segadustunne,,neutraalne,,ei oska öelda,,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,üllatunud,,segadustunne,,neutraalne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et projektsioon võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,Naine,20,Jah,Jah,käisin valimisjaoskonnas
227,01-01-80 00:00,3,et,segadustunne,,kurbus,,hirm,,viha,,segadustunne,,rõõm,,kurbus,,hirm,,üllatunud,,rõõm,,viha,,segadustunne,,neutraalne,,neutraalne,,kurbus,,üllatunud,,segadustunne,,hirm,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,hirm,,neutraalne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et projektsioon võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,muu,Midagi ei proetseeri,muu,Midagi ei proetseeri,muu,Midagi ei proetseeri,muu,Midagi ei proetseeri,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,muu,Midagi ei proetseeri,Naine,20,Ei,Jah,ma pole kunagi valimas käinud
228,01-01-80 00:00,3,et,üllatunud,,muu,"murelik, vaevatud olemisega",hirm,,viha,,vastikus,,rõõm,,kurbus,,neutraalne,,keskendunud,,viha,,viha,,üllatunud,,neutraalne,,kurbus,,kurbus,,keskendunud,,üllatunud,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,ei oska öelda,,viha,,segadustunne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk ei muuda oma tegutsemist ning jätkab oma sõitu samamoodi.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,Naine,30,Jah,Jah,käisin valimisjaoskonnas
229,01-01-80 00:00,3,et,üllatunud,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,kurbus,,neutraalne,,keskendunud,,hirm,,segadustunne,,segadustunne,,kurbus,,rõõm,,keskendunud,,segadustunne,,neutraalne,,rõõm,,kurbus,,hirm,,segadustunne,,hirm,,rõõm,,segadustunne,,segadustunne,,"Tablool kujutatu viitab, et sõiduk ei muuda oma tegutsemist ning jätkab oma sõitu samamoodi.",,"Projektsioon viitab, et sõiduk peatub.",,"Tablool kujutatu viitab, et sõiduk ei muuda oma tegutsemist ning jätkab oma sõitu samamoodi.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,23,Jah,Jah,käisin valimisjaoskonnas
230,01-01-80 00:00,3,et,segadustunne,,kurbus,,hirm,,neutraalne,,vastikus,,rõõm,,kurbus,,üllatunud,,rõõm,,keskendunud,,vastikus,,segadustunne,,neutraalne,,keskendunud,,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,hirm,,rõõm,,segadustunne,,segadustunne,,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Mees,34,Jah,Jah,kasutasin e-valimiste võimalust
232,01-01-80 00:00,3,et,üllatunud,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,üllatunud,,muu,armastus,muu,itsitamine,viha,,üllatunud,,neutraalne,,muu,häbi,kurbus,,neutraalne,,muu,mõtlik,üllatunud,,rõõm,,kurbus,,ei oska öelda,,muu,tal on küsimus,muu,pissihäda,ei oska öelda,,muu,liiga palju tšillit,segadustunne,,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Mees,40,Jah,Jah,käisin valimisjaoskonnas
233,01-01-80 00:00,3,et,hirm,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,rõõm,,neutraalne,,keskendunud,,viha,,segadustunne,,neutraalne,,kurbus,,kurbus,,neutraalne,,segadustunne,,neutraalne,,rõõm,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,segadustunne,,hirm,,"Tablool kujutatu viitab, et sõiduk ei muuda oma tegutsemist ning jätkab oma sõitu samamoodi.",,"Projektsioon viitab, et sõiduk peatub.",,"Tablool kujutatu viitab, et sõiduk ei muuda oma tegutsemist ning jätkab oma sõitu samamoodi.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Tablool kujutatu viitab, et sõiduk alustab kohe liikumist.",,"Projektsioon viitab, et sõiduk alustab kohe liikumist.",,Mees,22,Jah,Jah,käisin valimisjaoskonnas
235,01-01-80 00:00,3,et,üllatunud,,kurbus,,hirm,,viha,,vastikus,,rõõm,,kurbus,,hirm,,üllatunud,,keskendunud,,viha,,segadustunne,,neutraalne,,ei oska öelda,,kurbus,,hirm,,segadustunne,,viha,,üllatunud,,kurbus,,üllatunud,,segadustunne,,kurbus,,rõõm,,ei oska öelda,,neutraalne,,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk peatub.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Tablool kujutatu viitab, et sõiduk annab mulle teed.",,"Tegu on dekoratiivse elemendiga, mis ei oma minu kui jalakäija jaoks mingit tähendust.",,"Arvan, et tablool kujutatu võib olla informatsioon jalakäijale, aga ma ei mõista selle tähendust.",,"Projektsioon viitab, et sõiduk annab mulle teed.",,Naine,30,Jah,Jah,kasutasin e-valimiste võimalust
